Make,Model,ID,disp,type,horse,cyl,lockup,drive,weight,axleratio,nvratio,THC,CO,CO2,mpg
Lamborghini,AVENTADOR,LB83-DSSCD,6.498,Car,700,12,N,R,4250,2.87,36.6,0.0430742,1.2148705,417.9545797,21.2
Lamborghini,AVENTADOR,LB83-DSSCD,6.498,Car,700,12,N,R,4250,2.87,36.6,0.0290953,1.2696798,771.3893189,11.5
Lamborghini,AVENTADOR,LB83-DSSCD,6.498,Car,700,12,N,R,4250,2.87,36.6,0.0341421,2.2746283,590.8789553,15
Lamborghini,AVENTADOR,LB83-DSSCD,6.498,Car,700,12,N,R,4000,2.87,36.6,0.0568,0.718,705,12.6
Lamborghini,AVENTADOR,LB83-DSSCD,6.498,Car,700,12,N,R,4000,2.87,36.6,0.0043,0.01,353,25.2
Lamborghini,AVENTADOR,LB83-DSSCD,6.498,Car,700,12,N,R,4000,2.87,36.6,0.0178,1.377,527,16.8
Maserati,Ghibli S Q4 V6,68778,3,Car,405,6,Y,A,4750,2.8,23.9,0.03,0.493,477.1,18.7
Maserati,Ghibli S Q4 V6,68778,3,Car,405,6,Y,A,4750,2.8,23.9,0.002,0.089,267.1,33.5
Maserati,Ghibli S Q4 V6,68778,3,Car,405,6,Y,A,4750,2.8,23.9,0.026,0.715,477.5,18.7
Maserati,Ghibli S Q4 V6,68778,3,Car,405,6,Y,A,4750,2.8,23.9,0.002,0.093,248.6,35.9
Maserati,GHIBLI V6 RWD,70791,3,Car,345,6,Y,R,4750,2.8,23.9,0.041,0.403,466.6,19.1
Maserati,GHIBLI V6 RWD,70791,3,Car,345,6,Y,R,4750,2.8,23.9,0.004,0.153,266.9,33.5
Maserati,Ghibli V6 RWD,70791,3,Car,345,6,Y,R,4750,2.8,23.9,0.044,0.748,463.6,19.2
Maserati,Ghibli V6 RWD,70791,3,Car,345,6,Y,R,4750,2.8,23.9,0.001,0.135,256.1,34.9
Maserati,GRANTURISMO CONVERTIBLE,48675,4.7,Car,444,8,Y,R,4750,3.73,32.1,0.054,0.774,560.258,15.9
Maserati,GRANTURISMO CONVERTIBLE,48675,4.7,Car,444,8,Y,R,4750,3.73,32.1,0.001,0.239,318.614,28
Maserati,GRANTURISMO CONVERTIBLE,48675,4.7,Car,444,8,Y,R,4750,3.73,32.1,0.027,0.487,573.423,15.6
Maserati,GRANTURISMO CONVERTIBLE,48675,4.7,Car,444,8,Y,R,4750,3.73,32.1,0,0.223,313.164,28.5
Maserati,GRANTURISMO SPORT,45367,4.7,Car,454,8,Y,R,4500,3.54,30.5,0.016,0.479,560.136,15.9
Maserati,GRANTURISMO SPORT,45367,4.7,Car,454,8,Y,R,4500,3.54,30.5,0.001,0.203,311.998,28.6
Maserati,GRANTURISMO SPORT,45367,4.7,Car,454,8,Y,R,4500,3.54,30.5,0.02,0.459,568.004,15.7
Maserati,GRANTURISMO SPORT,45367,4.7,Car,454,8,Y,R,4500,3.54,30.5,0.001,0.236,310.862,28.7
Maserati,QUATTROPORTE GTS,66158,3.8,Car,523,8,Y,R,4750,2.93,25,0.033,0.586,541.3,16.5
Maserati,QUATTROPORTE GTS,66158,3.8,Car,523,8,Y,R,4750,2.93,25,0.003,0.084,300.4,29.7
Maserati,QUATTROPORTE GTS,66158,3.8,Car,523,8,Y,R,4750,2.93,25,0.047,0.634,536.4,16.6
Maserati,QUATTROPORTE GTS,66158,3.8,Car,523,8,Y,R,4750,2.93,25,0.001,0.142,283.1,31.4
Maserati,QUATTROPORTE SQ4 V6,68323,3,Car,405,6,Y,R,5000,2.8,23.9,0.005339,0.1501662,277.5907688,31.7
Maserati,QUATTROPORTE SQ4 V6,68323,3,Car,405,6,Y,R,5000,2.8,23.9,0.0384191,0.8080128,474.8168251,18.5
Maserati,QUATTROPORTE SQ4 V6,68323,3,Car,405,6,Y,R,5000,2.8,23.9,0.021,0.701,483.3,18.4
Maserati,QUATTROPORTE SQ4 V6,68323,3,Car,405,6,Y,R,5000,2.8,23.9,0.002,0.065,250.5,35.7
MAZDA,CX-5,3EFPE31-004,2,Truck,155,4,N,F,3500,4.7,38.9,0.009,0.15,263,33.7
MAZDA,CX-5,3EFPE31-004,2,Truck,155,4,N,F,3500,4.7,38.9,0.011,0.12,181,48.9
MAZDA,CX-5,3EFPEG1-003,2,Truck,154,4,Y,F,3750,4.62,33.7,0.011,0.11,271,32.7
MAZDA,CX-5,3EFPEG1-003,2,Truck,154,4,Y,F,3750,4.62,33.7,0.014,0.19,204,43.4
MAZDA,CX-5,3EFPES1-005,2,Truck,155,4,Y,F,3625,4.62,33.7,0.017,0.34,261,33.9
MAZDA,CX-5,3EFPES1-005,2,Truck,155,4,Y,F,3625,4.62,33.7,0,0.16,194,45.6
MAZDA,CX-5,3EFPES1-005,2,Truck,155,4,Y,F,3625,4.62,33.3,0.012,0.19,257,34.4
MAZDA,CX-5,3EFPES1-005,2,Truck,155,4,Y,F,3625,4.62,33.3,0.001,0.24,195,45.4
MAZDA,CX-5,4ECPYG1-015,2.5,Truck,184,4,Y,F,3875,4.62,33.7,0.01,0.12,285,31.1
MAZDA,CX-5,4ECPYG1-015,2.5,Truck,184,4,Y,F,3875,4.62,33.7,0.009,0.03,208,42.6
MAZDA,CX-5,4ECPYG1-015,2.5,Truck,184,4,Y,F,3875,4.62,33.3,0.009,0.2,295,30
MAZDA,CX-5,4ECPYG1-015,2.5,Truck,184,4,Y,F,3875,4.62,33.3,0.007,0.03,214,41.4
MAZDA,CX-5,4ECPYS1-014,2.5,Truck,184,4,Y,F,3750,4.62,33.7,0.01,0.15,282,31.4
MAZDA,CX-5,4ECPYS1-014,2.5,Truck,184,4,Y,F,3750,4.62,33.7,0.002,0.02,198,44.7
MAZDA,CX-5,4ECPYS1-014,2.5,Truck,184,4,Y,F,3750,4.62,33.7,0.012,0.21,278,31.8
MAZDA,CX-5,4ECPYS1-014,2.5,Truck,184,4,Y,F,3750,4.62,33.3,0.01,0.18,280,31.6
MAZDA,CX-5,4ECPYS1-014,2.5,Truck,184,4,Y,F,3750,4.62,33.3,0.006,0.03,200,44.3
MAZDA,CX-9 AWD,BJ53-3.7-C-219,3.7,Truck,274,6,Y,F,4750,3.46,27.8,0.0250525,0.33828,436.446,20.4
MAZDA,CX-9 AWD,BJ53-3.7-C-219,3.7,Truck,274,6,Y,F,4750,3.46,27.8,0.0049775,0.0917543,292.68,30.3
MAZDA,CX-9 FWD,BJ53-3.7-L-141,3.7,Truck,273,6,Y,F,4750,3.46,27.9,0.0179332,0.246025,406.68,21.8
MAZDA,CX-9 FWD,BJ53-3.7-L-141,3.7,Truck,273,6,Y,F,4750,3.46,27.9,0.0094729,0.213607,262.889,33.8
MAZDA,CX-9 FWD,BJ53-3.7-L-141,3.7,Truck,273,6,Y,F,4750,3.46,27.8,0.0267485,0.358783,431.101,20.6
MAZDA,CX-9 FWD,BJ53-3.7-L-141,3.7,Truck,273,6,Y,F,4750,3.46,27.8,0.0166324,0.250133,271.369,32.8
MAZDA,MAZDA3,4ECPE31-029,2,Car,155,4,N,F,3125,3.85,35.4,0.008,0.1,232,38.2
MAZDA,MAZDA3,4ECPE31-029,2,Car,155,4,N,F,3125,3.85,35.4,0.003,0.01,153,58
MAZDA,MAZDA3,4ECPE31-029,2,Car,155,4,N,F,3125,3.85,35.4,0.01,0.16,236,37.6
MAZDA,MAZDA3,4ECPE31-029,2,Car,155,4,N,F,3125,3.85,35.4,0.003,0.01,156,56.9
MAZDA,MAZDA3,4ECPYS1-036,2.5,Car,184,4,Y,F,3250,3.39,27.4,0.006,0.04,243,36.5
MAZDA,MAZDA3,4ECPYS1-036,2.5,Car,184,4,Y,F,3250,3.39,27.4,0,0.02,160,55.4
